campaign_id,date,platform,ad_type,target_audience,ad_spend,impressions,clicks,conversions,revenue,cpm,ctr,cvr,cpc,cpa,roas,hour,time_period
CMP_20240125_001,2024-01-25,Douyin,In-feed Ad,18-25 Male,27006.61,838945,26097,3147,636126.15,32.19,0.0311,0.1206,1.03,8.58,23.55,4,late night
CMP_20240125_002,2024-01-25,Xigua,Video Ad,26-35 Female,21751.93,1350389,55981,7308,3312039.77,16.11,0.0415,0.1305,0.39,2.98,152.26,10,morning
CMP_20240125_003,2024-01-25,Douyin,Search Ad,26-35 Female,39537.45,1869330,53805,6297,1362695.91,21.15,0.0288,0.117,0.73,6.28,34.47,7,morning
CMP_20240125_004,2024-01-25,Toutiao,Splash Ad,55+ User,13443.71,801690,10226,772,390819.56,16.77,0.0128,0.0756,1.31,17.41,29.07,18,evening
CMP_20240125_005,2024-01-25,Xigua,Brand Ad,18-25 Female,13165.62,489051,13682,860,201893.38,26.92,0.028,0.0629,0.96,15.31,15.33,16,afternoon
CMP_20240125_006,2024-01-25,Toutiao,Video Ad,18-25 Male,39150.17,1889819,38746,2801,538972.7,20.72,0.0205,0.0723,1.01,13.98,13.77,3,late night
CMP_20240125_007,2024-01-25,Douyin,Video Ad,18-25 Female,39670.12,1824244,94658,7491,2165503.81,21.75,0.0519,0.0791,0.42,5.3,54.59,12,afternoon
CMP_20240125_008,2024-01-25,Douyin,Search Ad,36-45 Female,18635.79,542827,13481,1832,730501.24,34.33,0.0248,0.1359,1.38,10.17,39.2,21,evening
CMP_20240125_009,2024-01-25,Douyin,Search Ad,46-55 User,19309.21,726057,11921,1134,332179.36,26.59,0.0164,0.0952,1.62,17.03,17.2,13,afternoon
CMP_20240125_010,2024-01-25,Toutiao,Brand Ad,36-45 Female,21474.21,1567300,25049,2779,1652345.2,13.7,0.016,0.111,0.86,7.73,76.95,18,evening
CMP_20240125_011,2024-01-25,Toutiao,Splash Ad,26-35 Male,27408.54,1437068,33490,1844,980212.26,19.07,0.0233,0.0551,0.82,14.86,35.76,21,evening
CMP_20240125_012,2024-01-25,Douyin,Splash Ad,18-25 Male,11814.45,481273,15026,1134,219776.3,24.55,0.0312,0.0755,0.79,10.42,18.6,0,late night
CMP_20240125_013,2024-01-25,Douyin,Video Ad,18-25 Female,6713.88,245037,11662,751,93793.46,27.4,0.0476,0.0645,0.58,8.94,13.97,2,late night
CMP_20240125_014,2024-01-25,Douyin,Brand Ad,26-35 Female,29312.55,1767348,52376,6478,1702581.63,16.59,0.0296,0.1237,0.56,4.52,58.08,15,afternoon
CMP_20240125_015,2024-01-25,Xigua,Brand Ad,26-35 Male,15517.94,710840,17365,1335,450873.6,21.83,0.0244,0.0769,0.89,11.62,29.05,21,evening
CMP_20240125_016,2024-01-25,Xigua,Splash Ad,26-35 Female,32389.44,1824067,42770,3255,1254402.54,17.76,0.0234,0.0761,0.76,9.95,38.73,22,evening
CMP_20240125_017,2024-01-25,Toutiao,Search Ad,36-45 Female,29716.44,2350135,42737,3786,2002279.54,12.64,0.0182,0.0886,0.7,7.85,67.38,9,morning
CMP_20240125_018,2024-01-25,Douyin,Splash Ad,36-45 Male,40366.64,1475462,31097,3807,716882.79,27.36,0.0211,0.1224,1.3,10.6,17.76,10,morning
CMP_20240125_019,2024-01-25,Toutiao,Search Ad,46-55 User,25583.97,2065594,24481,1235,377460.18,12.39,0.0119,0.0505,1.05,20.72,14.75,5,late night
CMP_20240125_020,2024-01-25,Douyin,Splash Ad,18-25 Male,42591.76,2249039,65882,3887,672517.13,18.94,0.0293,0.059,0.65,10.96,15.79,23,evening
CMP_20240125_021,2024-01-25,Toutiao,Splash Ad,26-35 Female,37608.99,1932843,43673,2498,808701.89,19.46,0.0226,0.0572,0.86,15.06,21.5,6,morning
CMP_20240125_022,2024-01-25,Xigua,In-feed Ad,18-25 Male,4651.65,185223,5525,437,95723.67,25.11,0.0298,0.0792,0.84,10.64,20.58,6,morning
CMP_20240125_023,2024-01-25,Toutiao,Search Ad,26-35 Male,9044.57,604933,11723,816,189342.55,14.95,0.0194,0.0697,0.77,11.08,20.93,12,afternoon
CMP_20240125_024,2024-01-25,Douyin,Brand Ad,26-35 Male,22225.28,699283,16502,1523,253497.55,31.78,0.0236,0.0923,1.35,14.59,11.41,22,evening
CMP_20240126_001,2024-01-26,Douyin,Video Ad,36-45 Female,48190.6,3016834,83737,6569,1690345.11,15.97,0.0278,0.0785,0.58,7.34,35.08,4,late night
CMP_20240126_002,2024-01-26,Douyin,Splash Ad,26-35 Male,31514.66,1308445,35285,4097,1890515.17,24.09,0.027,0.1161,0.89,7.69,59.99,13,afternoon
CMP_20240126_003,2024-01-26,Toutiao,In-feed Ad,26-35 Female,16251.17,583900,20275,3196,833353.43,27.83,0.0347,0.1577,0.8,5.08,51.28,13,afternoon
CMP_20240126_004,2024-01-26,Toutiao,Brand Ad,26-35 Female,9285.29,720535,15520,1452,533495.82,12.89,0.0215,0.0936,0.6,6.39,57.46,0,late night
CMP_20240126_005,2024-01-26,Toutiao,In-feed Ad,18-25 Female,4532.84,164921,5934,737,137952.47,27.48,0.036,0.1242,0.76,6.15,30.43,4,late night
CMP_20240126_006,2024-01-26,Douyin,Video Ad,36-45 Female,32788.81,1711702,58600,4856,1553709.52,19.16,0.0342,0.0829,0.56,6.75,47.39,12,afternoon
CMP_20240126_007,2024-01-26,Toutiao,In-feed Ad,46-55 User,31949.76,1145964,20130,2465,1255525.39,27.88,0.0176,0.1225,1.59,12.96,39.3,8,morning
CMP_20240126_008,2024-01-26,Douyin,Brand Ad,26-35 Male,49019.93,2632955,81070,6716,2418662.1,18.62,0.0308,0.0828,0.6,7.3,49.34,0,late night
CMP_20240126_009,2024-01-26,Xigua,Video Ad,26-35 Male,6107.17,409888,17066,2664,1035134.65,14.9,0.0416,0.1561,0.36,2.29,169.49,5,late night
CMP_20240126_010,2024-01-26,Douyin,Video Ad,36-45 Female,7662.97,277081,10150,1421,295202.86,27.66,0.0366,0.14,0.75,5.39,38.52,21,evening
CMP_20240126_011,2024-01-26,Douyin,Splash Ad,55+ User,10740.66,463324,7635,538,223427.3,23.18,0.0165,0.0705,1.41,19.96,20.8,12,afternoon
CMP_20240126_012,2024-01-26,Xigua,Splash Ad,46-55 User,11557.86,513809,6959,463,122180.14,22.49,0.0135,0.0667,1.66,24.96,10.57,14,afternoon
CMP_20240126_013,2024-01-26,Xigua,Splash Ad,46-55 User,28186.59,1340795,18675,1564,662392.1,21.02,0.0139,0.0838,1.51,18.02,23.5,7,morning
CMP_20240126_014,2024-01-26,Douyin,Search Ad,18-25 Male,10993.2,543500,15777,1203,256606.58,20.23,0.029,0.0763,0.7,9.14,23.34,17,afternoon
CMP_20240126_015,2024-01-26,Douyin,Brand Ad,18-25 Male,15916.02,945908,26319,1445,213674.45,16.83,0.0278,0.0549,0.6,11.01,13.43,0,late night
CMP_20240126_016,2024-01-26,Xigua,Splash Ad,55+ User,21066.48,1137631,17669,1640,414758.01,18.52,0.0155,0.0928,1.19,12.85,19.69,10,morning
CMP_20240126_017,2024-01-26,Toutiao,In-feed Ad,55+ User,25086.97,1004983,19143,2201,1269752.76,24.96,0.019,0.115,1.31,11.4,50.61,18,evening
CMP_20240127_001,2024-01-27,Toutiao,Video Ad,55+ User,12133.71,717858,11812,889,357933.13,16.9,0.0165,0.0753,1.03,13.65,29.5,15,afternoon
CMP_20240127_002,2024-01-27,Xigua,Splash Ad,18-25 Female,20060.4,1300603,37866,2854,822842.98,15.42,0.0291,0.0754,0.53,7.03,41.02,7,morning
CMP_20240127_003,2024-01-27,Douyin,Search Ad,18-25 Male,18209.07,896117,28848,2363,637778.92,20.32,0.0322,0.0819,0.63,7.71,35.03,14,afternoon
CMP_20240127_004,2024-01-27,Toutiao,Splash Ad,36-45 Male,37474.39,1340708,30196,2354,1291710.78,27.95,0.0225,0.078,1.24,15.92,34.47,13,afternoon
CMP_20240127_005,2024-01-27,Douyin,Search Ad,26-35 Male,14929.3,840495,30398,3076,1022152.32,17.76,0.0362,0.1012,0.49,4.85,68.47,23,evening
CMP_20240127_006,2024-01-27,Douyin,Video Ad,46-55 User,19066.91,821366,20454,2314,939847.09,23.21,0.0249,0.1132,0.93,8.24,49.29,13,afternoon
CMP_20240127_007,2024-01-27,Toutiao,Brand Ad,36-45 Male,31336.77,1358540,33359,2791,897751.25,23.07,0.0246,0.0837,0.94,11.23,28.65,12,afternoon
CMP_20240127_008,2024-01-27,Toutiao,Video Ad,18-25 Female,29866.12,1671169,41596,2381,575211.92,17.87,0.0249,0.0573,0.72,12.54,19.26,21,evening
CMP_20240127_009,2024-01-27,Xigua,Video Ad,26-35 Male,20225.62,756261,34434,5726,2398205.72,26.74,0.0455,0.1663,0.59,3.53,118.57,2,late night
CMP_20240127_010,2024-01-27,Xigua,In-feed Ad,26-35 Male,33645.05,1866388,48601,3400,1073105.72,18.03,0.026,0.07,0.69,9.9,31.89,7,morning
CMP_20240127_011,2024-01-27,Toutiao,Video Ad,55+ User,32926.57,1266025,18772,1631,942132.15,26.01,0.0148,0.0869,1.75,20.19,28.61,5,late night
CMP_20240127_012,2024-01-27,Toutiao,Search Ad,36-45 Female,15269.82,763137,17553,1705,503402.25,20.01,0.023,0.0971,0.87,8.96,32.97,2,late night
CMP_20240127_013,2024-01-27,Xigua,Search Ad,36-45 Female,17807.7,1334101,34226,3207,1947163.41,13.35,0.0257,0.0937,0.52,5.55,109.34,15,afternoon
CMP_20240127_014,2024-01-27,Toutiao,Brand Ad,46-55 User,7872.42,338152,5971,472,167803.71,23.28,0.0177,0.0791,1.32,16.68,21.32,21,evening
CMP_20240127_015,2024-01-27,Douyin,Brand Ad,18-25 Male,26396.41,825353,27146,1722,499549.91,31.98,0.0329,0.0634,0.97,15.33,18.92,17,afternoon
CMP_20240128_001,2024-01-28,Douyin,In-feed Ad,26-35 Male,32194.08,1329347,47568,8648,2868233.38,24.22,0.0358,0.1818,0.68,3.72,89.09,19,evening
CMP_20240128_002,2024-01-28,Toutiao,Search Ad,36-45 Male,16430.37,630277,14222,975,440129.32,26.07,0.0226,0.0686,1.16,16.85,26.79,14,afternoon
CMP_20240128_003,2024-01-28,Xigua,Brand Ad,46-55 User,30737.39,1954165,37310,3317,1523527.84,15.73,0.0191,0.0889,0.82,9.27,49.57,7,morning
CMP_20240128_004,2024-01-28,Douyin,Video Ad,18-25 Male,14968.28,928366,40457,3257,469189.74,16.12,0.0436,0.0805,0.37,4.6,31.35,6,morning
CMP_20240128_005,2024-01-28,Douyin,Search Ad,18-25 Male,11226.72,323958,10058,592,152409.05,34.65,0.031,0.0589,1.12,18.96,13.58,19,evening
CMP_20240128_006,2024-01-28,Douyin,Search Ad,36-45 Male,41793.05,1270261,37512,4555,1042859.4,32.9,0.0295,0.1215,1.11,9.18,24.95,22,evening
CMP_20240128_007,2024-01-28,Toutiao,Video Ad,36-45 Male,27449.55,1146511,21944,2367,769841.93,23.94,0.0191,0.1079,1.25,11.6,28.05,18,evening
CMP_20240128_008,2024-01-28,Douyin,Search Ad,55+ User,26541.72,823215,13952,1267,404547.4,32.24,0.0169,0.0908,1.9,20.95,15.24,1,late night
CMP_20240128_009,2024-01-28,Xigua,Search Ad,36-45 Female,26718.63,1026886,26739,2498,1156894.81,26.02,0.026,0.0935,1.0,10.7,43.3,17,afternoon
CMP_20240128_010,2024-01-28,Xigua,Brand Ad,26-35 Male,23261.25,989861,23257,1591,742911.43,23.5,0.0235,0.0684,1.0,14.62,31.94,22,evening
CMP_20240128_011,2024-01-28,Toutiao,Splash Ad,55+ User,4441.44,243113,4387,283,117147.76,18.27,0.018,0.0647,1.01,15.69,26.38,9,morning
CMP_20240128_012,2024-01-28,Douyin,Splash Ad,46-55 User,35221.45,2252810,45971,2923,1190463.14,15.63,0.0204,0.0636,0.77,12.05,33.8,6,morning
CMP_20240128_013,2024-01-28,Toutiao,Splash Ad,18-25 Male,35800.59,1947983,61569,3408,1053092.93,18.38,0.0316,0.0554,0.58,10.5,29.42,14,afternoon
CMP_20240128_014,2024-01-28,Toutiao,Brand Ad,55+ User,33298.16,1913985,34852,1745,580481.71,17.4,0.0182,0.0501,0.96,19.08,17.43,23,evening
CMP_20240128_015,2024-01-28,Xigua,Brand Ad,36-45 Female,21222.04,1273695,29445,3037,1777652.86,16.66,0.0231,0.1031,0.72,6.99,83.76,18,evening
CMP_20240128_016,2024-01-28,Douyin,Splash Ad,18-25 Female,42799.9,1964518,77111,8549,1618259.36,21.79,0.0393,0.1109,0.56,5.01,37.81,14,afternoon
CMP_20240128_017,2024-01-28,Toutiao,Brand Ad,55+ User,13493.49,783570,10197,843,230991.86,17.22,0.013,0.0827,1.32,16.01,17.12,5,late night
CMP_20240128_018,2024-01-28,Douyin,In-feed Ad,26-35 Male,26443.69,888636,24045,3518,987322.3,29.76,0.0271,0.1463,1.1,7.52,37.34,0,late night
CMP_20240129_001,2024-01-29,Toutiao,Brand Ad,18-25 Male,33326.12,1271452,26843,1366,305591.75,26.21,0.0211,0.0509,1.24,24.4,9.17,3,late night
CMP_20240129_002,2024-01-29,Toutiao,Brand Ad,18-25 Female,9199.96,542292,13684,1018,353546.7,16.96,0.0252,0.0744,0.67,9.04,38.43,21,evening
CMP_20240129_003,2024-01-29,Xigua,Search Ad,18-25 Female,6710.84,372043,9956,525,116391.1,18.04,0.0268,0.0528,0.67,12.78,17.34,11,morning
CMP_20240129_004,2024-01-29,Xigua,Splash Ad,18-25 Male,5336.1,358958,9067,776,142547.82,14.87,0.0253,0.0856,0.59,6.88,26.71,0,late night
CMP_20240129_005,2024-01-29,Xigua,Search Ad,18-25 Female,27807.07,1260687,36809,2603,706542.83,22.06,0.0292,0.0707,0.76,10.68,25.41,17,afternoon
CMP_20240129_006,2024-01-29,Xigua,In-feed Ad,18-25 Male,21417.78,941751,29101,2104,703417.01,22.74,0.0309,0.0723,0.74,10.18,32.84,20,evening
CMP_20240129_007,2024-01-29,Toutiao,Video Ad,18-25 Male,18761.91,682651,17417,1058,413204.15,27.48,0.0255,0.0608,1.08,17.73,22.02,14,afternoon
CMP_20240129_008,2024-01-29,Toutiao,Brand Ad,26-35 Female,10551.24,540960,14000,913,251914.05,19.5,0.0259,0.0652,0.75,11.56,23.88,14,afternoon
CMP_20240129_009,2024-01-29,Douyin,Video Ad,36-45 Female,8252.46,311229,11750,1440,412345.05,26.52,0.0378,0.1226,0.7,5.73,49.97,8,morning
CMP_20240129_010,2024-01-29,Douyin,In-feed Ad,18-25 Male,15421.96,482260,13873,1269,347181.56,31.98,0.0288,0.0915,1.11,12.15,22.51,16,afternoon
CMP_20240129_011,2024-01-29,Douyin,Splash Ad,55+ User,31170.39,1064056,16686,1289,312614.98,29.29,0.0157,0.0773,1.87,24.18,10.03,16,afternoon
CMP_20240129_012,2024-01-29,Toutiao,Splash Ad,55+ User,14154.13,655588,8081,648,164232.74,21.59,0.0123,0.0802,1.75,21.84,11.6,19,evening
CMP_20240129_013,2024-01-29,Xigua,Brand Ad,26-35 Female,5537.78,343684,8610,670,304223.17,16.11,0.0251,0.0779,0.64,8.27,54.94,13,afternoon
CMP_20240129_014,2024-01-29,Douyin,Splash Ad,55+ User,27007.18,1225760,24964,2079,902569.76,22.03,0.0204,0.0833,1.08,12.99,33.42,2,late night
CMP_20240129_015,2024-01-29,Xigua,In-feed Ad,46-55 User,29821.06,1073770,18462,1468,482699.21,27.77,0.0172,0.0796,1.62,20.31,16.19,23,evening
CMP_20240129_016,2024-01-29,Douyin,In-feed Ad,18-25 Male,5901.05,363138,10403,1179,256921.9,16.25,0.0286,0.1134,0.57,5.01,43.54,19,evening
CMP_20240129_017,2024-01-29,Xigua,In-feed Ad,36-45 Female,20916.58,1370228,26115,3038,1155906.89,15.27,0.0191,0.1164,0.8,6.88,55.26,19,evening
CMP_20240129_018,2024-01-29,Douyin,Splash Ad,26-35 Male,32591.84,1047563,26499,3113,995188.49,31.11,0.0253,0.1175,1.23,10.47,30.53,1,late night
CMP_20240130_001,2024-01-30,Douyin,Video Ad,55+ User,5042.45,319439,9320,630,254958.8,15.79,0.0292,0.0676,0.54,8.0,50.56,1,late night
CMP_20240130_002,2024-01-30,Xigua,Brand Ad,46-55 User,26668.77,1096760,20101,1574,529481.24,24.32,0.0183,0.0783,1.33,16.94,19.85,5,late night
CMP_20240130_003,2024-01-30,Douyin,Video Ad,36-45 Female,9866.98,309871,10716,1036,269536.45,31.84,0.0346,0.0967,0.92,9.52,27.32,18,evening
CMP_20240130_004,2024-01-30,Toutiao,Video Ad,26-35 Male,34502.01,2584763,53591,4439,1468446.55,13.35,0.0207,0.0828,0.64,7.77,42.56,4,late night
CMP_20240130_005,2024-01-30,Xigua,Search Ad,36-45 Male,7692.3,539857,9776,926,490756.64,14.25,0.0181,0.0948,0.79,8.31,63.8,5,late night
CMP_20240130_006,2024-01-30,Toutiao,Search Ad,26-35 Male,14331.91,882436,20937,1276,321821.07,16.24,0.0237,0.061,0.68,11.23,22.45,9,morning
CMP_20240130_007,2024-01-30,Toutiao,In-feed Ad,18-25 Male,32299.98,1292766,43128,2850,599290.88,24.99,0.0334,0.0661,0.75,11.33,18.55,20,evening
CMP_20240130_008,2024-01-30,Toutiao,In-feed Ad,26-35 Female,24559.39,1756033,48190,6779,1837219.19,13.99,0.0274,0.1407,0.51,3.62,74.81,10,morning
CMP_20240130_009,2024-01-30,Xigua,In-feed Ad,46-55 User,11713.39,632259,8878,520,249691.91,18.53,0.014,0.0586,1.32,22.53,21.32,15,afternoon
CMP_20240130_010,2024-01-30,Douyin,Splash Ad,26-35 Female,27800.86,865530,27490,3231,598363.95,32.12,0.0318,0.1175,1.01,8.6,21.52,19,evening
CMP_20240130_011,2024-01-30,Xigua,In-feed Ad,18-25 Male,26465.58,1042664,31517,1892,563732.74,25.38,0.0302,0.06,0.84,13.99,21.3,5,late night
CMP_20240130_012,2024-01-30,Douyin,Brand Ad,18-25 Female,7839.79,364773,12284,861,128376.47,21.49,0.0337,0.0702,0.64,9.11,16.37,6,morning
CMP_20240130_013,2024-01-30,Douyin,Brand Ad,18-25 Female,8370.31,488828,17476,1146,182383.41,17.12,0.0358,0.0656,0.48,7.3,21.79,19,evening
CMP_20240130_014,2024-01-30,Toutiao,Splash Ad,18-25 Female,20251.37,820858,19877,1199,315251.43,24.67,0.0242,0.0603,1.02,16.89,15.57,6,morning
CMP_20240130_015,2024-01-30,Douyin,Search Ad,18-25 Female,16808.38,717256,18435,1389,331780.23,23.43,0.0257,0.0754,0.91,12.1,19.74,13,afternoon
CMP_20240130_016,2024-01-30,Toutiao,Search Ad,36-45 Female,16571.54,1219220,25500,2863,1960972.15,13.59,0.0209,0.1123,0.65,5.79,118.33,14,afternoon
CMP_20240130_017,2024-01-30,Douyin,In-feed Ad,26-35 Female,43168.17,1503934,39779,4866,1081309.64,28.7,0.0265,0.1223,1.09,8.87,25.05,11,morning
CMP_20240130_018,2024-01-30,Toutiao,Search Ad,18-25 Male,20968.47,788145,19750,1187,252884.0,26.6,0.0251,0.0601,1.06,17.67,12.06,7,morning
CMP_20240130_019,2024-01-30,Xigua,Splash Ad,18-25 Female,27304.89,1030383,31343,2329,798299.99,26.5,0.0304,0.0743,0.87,11.72,29.24,4,late night
CMP_20240130_020,2024-01-30,Xigua,Splash Ad,18-25 Female,21845.62,1558415,44611,3771,940465.47,14.02,0.0286,0.0846,0.49,5.79,43.05,4,late night
CMP_20240130_021,2024-01-30,Xigua,Splash Ad,26-35 Female,23328.66,1654443,38839,2970,1462103.75,14.1,0.0235,0.0765,0.6,7.85,62.67,2,late night
CMP_20240130_022,2024-01-30,Xigua,Video Ad,36-45 Male,15562.99,1014233,31497,5485,3168258.9,15.34,0.0311,0.1741,0.49,2.84,203.58,12,afternoon
CMP_20240130_023,2024-01-30,Douyin,In-feed Ad,26-35 Male,43127.12,2255589,73245,9148,4259575.95,19.12,0.0325,0.1249,0.59,4.71,98.77,20,evening
CMP_20240130_024,2024-01-30,Toutiao,In-feed Ad,26-35 Female,19495.55,777753,29028,2711,1167152.71,25.07,0.0373,0.0934,0.67,7.19,59.87,21,evening
CMP_20240131_001,2024-01-31,Xigua,Search Ad,18-25 Female,32997.23,1373581,44797,3611,873839.96,24.02,0.0326,0.0806,0.74,9.14,26.48,3,late night
CMP_20240131_002,2024-01-31,Douyin,In-feed Ad,46-55 User,36536.38,1205569,24721,2441,1072596.45,30.31,0.0205,0.0987,1.48,14.97,29.36,4,late night
CMP_20240131_003,2024-01-31,Douyin,Brand Ad,36-45 Female,17724.45,840427,23690,2777,1302597.81,21.09,0.0282,0.1173,0.75,6.38,73.49,11,morning
CMP_20240131_004,2024-01-31,Toutiao,Video Ad,36-45 Male,19077.65,736232,11559,1191,396982.96,25.91,0.0157,0.1031,1.65,16.02,20.81,8,morning
CMP_20240131_005,2024-01-31,Toutiao,Video Ad,36-45 Male,25503.82,1334358,26346,1791,486225.47,19.11,0.0197,0.068,0.97,14.24,19.06,9,morning
CMP_20240131_006,2024-01-31,Douyin,Splash Ad,18-25 Male,22999.24,1424292,44152,3912,599669.08,16.15,0.031,0.0886,0.52,5.88,26.07,5,late night
CMP_20240131_007,2024-01-31,Xigua,Video Ad,18-25 Male,12751.73,596858,20686,2581,471180.62,21.36,0.0347,0.1248,0.62,4.94,36.95,14,afternoon
CMP_20240131_008,2024-01-31,Xigua,Brand Ad,26-35 Male,19560.31,736488,19371,1753,818027.05,26.56,0.0263,0.0905,1.01,11.16,41.82,3,late night
CMP_20240131_009,2024-01-31,Toutiao,Video Ad,36-45 Female,38768.13,1674312,26369,2817,1151670.99,23.15,0.0157,0.1069,1.47,13.76,29.71,22,evening
CMP_20240131_010,2024-01-31,Douyin,Video Ad,46-55 User,44330.62,2283405,48300,2849,1170112.87,19.41,0.0212,0.059,0.92,15.56,26.4,20,evening
CMP_20240131_011,2024-01-31,Xigua,In-feed Ad,18-25 Female,30023.05,1339517,38840,2280,606085.43,22.41,0.029,0.0587,0.77,13.17,20.19,18,evening
CMP_20240131_012,2024-01-31,Douyin,Video Ad,46-55 User,5429.45,328937,7658,730,131813.46,16.51,0.0233,0.0954,0.71,7.44,24.28,8,morning
CMP_20240131_013,2024-01-31,Douyin,Search Ad,18-25 Female,25715.99,880882,33116,1880,273507.2,29.19,0.0376,0.0568,0.78,13.68,10.64,6,morning
CMP_20240131_014,2024-01-31,Toutiao,Search Ad,36-45 Female,4456.39,360854,7568,518,234022.57,12.35,0.021,0.0685,0.59,8.6,52.51,5,late night
CMP_20240131_015,2024-01-31,Xigua,Brand Ad,26-35 Female,21419.99,1553191,41195,3994,1898710.38,13.79,0.0265,0.097,0.52,5.36,88.64,11,morning
CMP_20240131_016,2024-01-31,Toutiao,In-feed Ad,18-25 Male,32052.03,1618911,64085,4235,1477883.75,19.8,0.0396,0.0661,0.5,7.57,46.11,5,late night
CMP_20240131_017,2024-01-31,Toutiao,In-feed Ad,26-35 Female,12720.67,650475,19558,3088,1582169.42,19.56,0.0301,0.1579,0.65,4.12,124.38,12,afternoon
CMP_20240131_018,2024-01-31,Xigua,Splash Ad,36-45 Male,16160.28,843401,18235,1563,366677.64,19.16,0.0216,0.0857,0.89,10.34,22.69,11,morning
CMP_20240131_019,2024-01-31,Douyin,Splash Ad,36-45 Male,26250.19,897207,19322,1652,538468.61,29.26,0.0215,0.0855,1.36,15.89,20.51,1,late night
CMP_20240131_020,2024-01-31,Xigua,Brand Ad,55+ User,6831.1,468423,8543,655,137488.72,14.58,0.0182,0.0767,0.8,10.43,20.13,3,late night
CMP_20240131_021,2024-01-31,Xigua,In-feed Ad,36-45 Male,34858.07,2099860,42212,4036,1418562.05,16.6,0.0201,0.0956,0.83,8.64,40.7,5,late night
CMP_20240131_022,2024-01-31,Douyin,Search Ad,36-45 Female,27424.99,1013304,21327,2363,997521.42,27.06,0.021,0.1108,1.29,11.61,36.37,18,evening
CMP_20240201_001,2024-02-01,Douyin,Brand Ad,26-35 Male,5614.78,170586,3807,295,49618.24,32.91,0.0223,0.0776,1.47,19.03,8.84,2,late night
CMP_20240201_002,2024-02-01,Toutiao,Brand Ad,26-35 Male,15505.32,665811,12816,1102,304860.35,23.29,0.0193,0.086,1.21,14.07,19.66,6,morning
CMP_20240201_003,2024-02-01,Toutiao,Splash Ad,55+ User,38777.84,1834405,29415,1498,715532.0,21.14,0.016,0.0509,1.32,25.89,18.45,21,evening
CMP_20240201_004,2024-02-01,Xigua,Splash Ad,46-55 User,16051.82,1138217,15863,1247,517483.87,14.1,0.0139,0.0787,1.01,12.87,32.24,18,evening
CMP_20240201_005,2024-02-01,Xigua,Splash Ad,36-45 Male,19932.62,865057,19440,1628,828621.93,23.04,0.0225,0.0838,1.03,12.24,41.57,13,afternoon
CMP_20240201_006,2024-02-01,Toutiao,Video Ad,36-45 Male,4911.32,384035,6598,488,186615.54,12.79,0.0172,0.0741,0.74,10.06,38.0,4,late night
CMP_20240201_007,2024-02-01,Toutiao,Splash Ad,36-45 Female,31262.69,1545721,32478,2888,1557225.5,20.23,0.021,0.0889,0.96,10.83,49.81,6,morning
CMP_20240201_008,2024-02-01,Toutiao,In-feed Ad,46-55 User,34448.02,1903810,37255,2625,1201570.31,18.09,0.0196,0.0705,0.92,13.12,34.88,18,evening
CMP_20240201_009,2024-02-01,Toutiao,Splash Ad,26-35 Female,28426.03,1135374,25360,1813,993961.92,25.04,0.0223,0.0715,1.12,15.68,34.97,18,evening
CMP_20240201_010,2024-02-01,Xigua,Search Ad,26-35 Female,18990.05,1223471,28029,3202,750149.55,15.52,0.0229,0.1143,0.68,5.93,39.5,19,evening
CMP_20240201_011,2024-02-01,Toutiao,Brand Ad,36-45 Male,29729.22,2453256,44319,2821,1811808.33,12.12,0.0181,0.0637,0.67,10.54,60.94,2,late night
CMP_20240201_012,2024-02-01,Xigua,Video Ad,18-25 Male,13401.77,571121,20691,1763,384279.08,23.47,0.0362,0.0852,0.65,7.6,28.67,13,afternoon
CMP_20240201_013,2024-02-01,Toutiao,Search Ad,26-35 Male,26845.95,1798623,35334,2856,1651027.68,14.93,0.0196,0.0808,0.76,9.4,61.5,1,late night
CMP_20240201_014,2024-02-01,Xigua,Brand Ad,18-25 Female,17769.7,1252018,39734,3445,1328875.84,14.19,0.0317,0.0867,0.45,5.16,74.78,6,morning
CMP_20240201_015,2024-02-01,Xigua,Search Ad,18-25 Male,7236.88,342919,9167,603,136607.37,21.1,0.0267,0.0658,0.79,12.0,18.88,12,afternoon
CMP_20240201_016,2024-02-01,Xigua,Brand Ad,55+ User,14347.07,674552,12004,937,395653.33,21.27,0.0178,0.0781,1.2,15.31,27.58,7,morning
CMP_20240202_001,2024-02-02,Douyin,Search Ad,18-25 Female,46834.23,2677424,89482,5090,1076499.15,17.49,0.0334,0.0569,0.52,9.2,22.99,6,morning
CMP_20240202_002,2024-02-02,Douyin,Search Ad,26-35 Male,12359.92,586265,16903,1370,579538.92,21.08,0.0288,0.0811,0.73,9.02,46.89,14,afternoon
CMP_20240202_003,2024-02-02,Douyin,Search Ad,55+ User,30980.9,1109307,19089,1553,303770.45,27.93,0.0172,0.0814,1.62,19.95,9.81,20,evening
CMP_20240202_004,2024-02-02,Douyin,Brand Ad,46-55 User,18344.19,903553,15382,1599,362283.32,20.3,0.017,0.104,1.19,11.47,19.75,5,late night
CMP_20240202_005,2024-02-02,Xigua,Splash Ad,26-35 Female,20250.08,893216,20582,2389,724123.98,22.67,0.023,0.1161,0.98,8.48,35.76,19,evening
